2013/2/4,248,254,248,254,12000,254
2013/2/5,246,250,246,250,12000,250
2013/2/6,250,250,250,250,1000,250
2013/2/7,248,248,245,245,5000,245
2013/2/8,245,246,242,243,5000,243
2013/2/12,255,255,245,245,8000,245
2013/2/13,253,253,246,250,9000,250
2013/2/14,242,244,238,239,31000,239
2013/2/15,237,238,230,235,12000,235
2013/2/18,234,237,234,237,4000,237
2013/2/19,238,240,238,240,3000,240
2013/2/20,240,240,240,240,1000,240
2013/2/21,235,239,233,239,7000,239
2013/2/22,234,234,234,234,2000,234
2013/2/25,237,237,236,236,2000,236
2013/2/26,228,234,228,232,33000,232
2013/2/27,233,234,233,234,13000,234
2013/2/28,235,239,233,233,11000,233
2013/3/1,235,237,235,237,4000,237
2013/3/4,239,242,237,242,24000,242
2013/3/5,243,248,243,246,31000,246
2013/3/6,246,248,245,248,16000,248
2013/3/7,248,249,247,247,8000,247
2013/3/8,250,251,249,249,13000,249
2013/3/11,249,265,249,262,27000,262
2013/3/12,265,284,260,284,31000,284
2013/3/13,280,280,273,277,9000,277
2013/3/14,275,275,262,270,17000,270
2013/3/15,272,290,272,284,25000,284
2013/3/18,282,282,280,280,8000,280
2013/3/19,280,280,280,280,1000,280
2013/3/21,288,289,285,289,6000,289
2013/3/22,287,287,284,284,4000,284
2013/3/25,284,284,282,282,5000,282
2013/3/26,281,281,279,281,6000,281
2013/3/27,287,290,287,290,8000,290
2013/3/28,290,290,284,285,10000,285
2013/3/29,283,285,282,284,10000,284
2013/4/1,283,284,281,281,10000,281
2013/4/2,269,270,260,265,19000,265
2013/4/3,267,275,267,275,5000,275
2013/4/4,275,275,275,275,1000,275
2013/4/5,283,284,278,282,8000,282
2013/4/8,284,305,284,305,48000,305
2013/4/9,310,310,299,308,32000,308
2013/4/10,308,308,299,300,36000,300
2013/4/11,307,308,299,299,29000,299
2013/4/12,305,305,299,301,14000,301
2013/4/15,301,301,297,297,7000,297
2013/4/16,297,299,297,299,7000,299
2013/4/17,304,304,299,299,5000,299
2013/4/18,303,303,302,303,13000,303
2013/4/19,300,301,298,298,9000,298
2013/4/22,300,305,300,305,19000,305
2013/4/23,300,305,299,303,17000,303
2013/4/24,304,304,300,303,24000,303
2013/4/25,305,305,300,303,14000,303
2013/4/26,304,304,299,304,19000,304
2013/4/30,331,351,326,351,141000,351
2013/5/1,343,348,339,343,40000,343
2013/5/2,340,342,330,335,73000,335
2013/5/7,346,354,336,354,59000,354
2013/5/8,353,354,349,349,29000,349
2013/5/9,343,355,339,354,48000,354
2013/5/10,354,354,346,350,29000,350
2013/5/13,347,351,343,346,49000,346
2013/5/14,345,350,340,350,30000,350
2013/5/15,343,344,321,327,98000,327
2013/5/16,329,338,326,333,27000,333
2013/5/17,332,339,332,338,8000,338
2013/5/20,340,341,338,339,12000,339
2013/5/21,339,339,330,334,41000,334
2013/5/22,339,340,330,336,32000,336
2013/5/23,338,338,326,328,32000,328
2013/5/24,326,330,324,324,15000,324
2013/5/27,319,319,302,310,54000,310
2013/5/28,302,315,302,315,16000,315
2013/5/31,321,324,317,324,15000,324
2013/6/3,316,316,305,305,15000,305
2013/6/4,311,312,304,312,13000,312
2013/6/5,315,315,315,315,2000,315
2013/6/6,315,315,305,310,8000,310
2013/6/7,300,300,290,292,16000,292
2013/6/10,292,303,292,301,7000,301
2013/6/11,301,307,296,307,7000,307
2013/6/12,301,301,300,300,6000,300
2013/6/13,299,300,297,300,6000,300
2013/6/14,300,300,300,300,1000,300
2013/6/17,300,306,300,303,10000,303
2013/6/18,308,315,308,315,3000,315
2013/6/18,308,315,308,315,3000,315
2013/6/19,315,319,314,319,5000,319
2013/6/20,315,315,310,310,10000,310
2013/6/21,306,310,306,310,5000,310
2013/6/24,315,318,310,311,10000,311
2013/6/25,303,312,303,307,18000,307
2013/6/26,295,296,284,291,23000,291
2013/6/27,292,292,285,285,10000,285
2013/6/28,290,295,288,292,9000,292
2013/7/1,292,295,292,293,6000,293
2013/7/2,294,294,292,292,11000,292
2013/7/3,293,296,291,296,11000,296
2013/7/4,296,296,292,294,3000,294
2013/7/5,296,299,296,299,4000,299
2013/7/8,301,310,297,310,35000,310
2013/7/9,303,303,301,301,6000,301
2013/7/10,304,308,304,304,4000,304
2013/7/11,306,306,302,302,4000,302
2013/7/12,304,315,304,315,32000,315
