2013/2/4,2303,2325,2286,2323,232500,2323
2013/2/5,2355,2489,2355,2421,668400,2421
2013/2/6,2420,2442,2398,2426,257200,2426
2013/2/7,2400,2448,2400,2419,251100,2419
2013/2/8,2401,2430,2390,2400,243100,2400
2013/2/12,2410,2421,2341,2347,263500,2347
2013/2/13,2350,2382,2296,2310,237900,2310
2013/2/14,2294,2307,2262,2299,231700,2299
2013/2/15,2251,2297,2243,2266,282200,2266
2013/2/18,2247,2294,2211,2279,209200,2279
2013/2/19,2282,2356,2282,2338,216200,2338
2013/2/20,2340,2356,2320,2346,192300,2346
2013/2/21,2359,2375,2337,2350,205900,2350
2013/2/22,2364,2385,2350,2362,244900,2362
2013/2/25,2360,2412,2360,2399,240900,2399
2013/2/26,2385,2385,2319,2329,192600,2329
2013/2/27,2330,2342,2297,2297,130500,2297
2013/2/28,2310,2352,2305,2339,187400,2339
2013/3/1,2354,2442,2349,2406,241800,2406
2013/3/4,2443,2473,2417,2443,246700,2443
2013/3/5,2450,2490,2450,2475,237000,2475
2013/3/6,2500,2534,2454,2473,341700,2473
2013/3/7,2518,2630,2505,2621,613000,2621
2013/3/8,2650,2752,2650,2699,613200,2699
2013/3/11,2745,2905,2739,2812,743300,2812
2013/3/12,2800,2801,2703,2717,512400,2717
2013/3/13,2710,2793,2709,2722,283800,2722
2013/3/14,2681,2689,2617,2659,672200,2659
2013/3/15,2660,2803,2660,2775,819000,2775
2013/3/18,2825,2957,2775,2875,867200,2875
2013/3/19,2877,3090,2877,3055,593700,3055
2013/3/21,3050,3230,3015,3210,725500,3210
2013/3/22,3185,3185,3090,3125,431100,3125
2013/3/25,3085,3125,3055,3090,374200,3090
2013/3/26,3025,3210,3020,3190,572100,3190
2013/3/27,3130,3175,3105,3140,329300,3140
2013/3/28,3170,3310,3160,3215,476600,3215
2013/3/29,3245,3280,3210,3235,178800,3235
2013/4/1,3180,3235,3090,3160,318700,3160
2013/4/2,2950,3175,2900,3110,561500,3110
2013/4/3,3165,3405,3150,3325,667000,3325
2013/4/4,3280,3430,3205,3410,512400,3410
2013/4/5,3470,3590,3405,3480,812300,3480
2013/4/8,3480,3530,3385,3525,483900,3525
2013/4/9,3570,3575,3460,3475,217100,3475
2013/4/10,3470,3485,3340,3410,433600,3410
2013/4/11,3400,3400,3295,3355,457600,3355
2013/4/12,3300,3385,3300,3330,303600,3330
2013/4/15,3335,3395,3335,3360,150600,3360
2013/4/16,3330,3455,3220,3380,381700,3380
2013/4/17,3450,3645,3450,3555,556800,3555
2013/4/18,3700,3720,3595,3610,432100,3610
2013/4/19,3680,3690,3560,3585,185900,3585
2013/4/22,3655,3820,3630,3770,386000,3770
2013/4/23,3720,3775,3665,3690,388500,3690
2013/4/24,3725,3740,3665,3705,322300,3705
2013/4/25,3735,3740,3690,3710,327600,3710
2013/4/26,3720,3765,3680,3685,178800,3685
2013/4/30,3685,3800,3660,3780,200800,3780
2013/5/1,3850,4000,3850,3895,273100,3895
2013/5/2,3900,3900,3850,3875,112100,3875
2013/5/7,3945,3995,3910,3960,165700,3960
2013/5/8,3990,3990,3900,3920,195700,3920
2013/5/9,4020,4275,4010,4120,745600,4120
2013/5/10,4185,4200,4050,4090,339400,4090
2013/5/13,4130,4135,4005,4040,535000,4040
2013/5/14,4150,4265,4100,4250,376400,4250
2013/5/15,4250,4320,4150,4195,279200,4195
2013/5/16,4235,4260,3940,4070,379400,4070
2013/5/17,4100,4240,4095,4215,179100,4215
2013/5/20,4240,4290,4180,4240,139000,4240
2013/5/21,4170,4230,4030,4075,246600,4075
2013/5/22,4040,4070,3940,4045,248300,4045
2013/5/23,3995,4075,3755,3765,274700,3765
2013/5/24,3835,4025,3630,3845,392100,3845
2013/5/27,3825,3830,3575,3675,271800,3675
2013/5/28,3680,3760,3605,3680,233600,3680
2013/5/31,3750,3855,3670,3735,194600,3735
2013/6/3,3625,3680,3540,3560,184400,3560
2013/6/4,3575,3630,3385,3610,272900,3610
2013/6/5,3550,3730,3510,3525,192400,3525
2013/6/6,3430,3430,3240,3275,405800,3275
2013/6/7,3135,3305,3115,3260,407400,3260
2013/6/10,3390,3600,3380,3595,419900,3595
2013/6/11,3600,3765,3600,3710,540200,3710
2013/6/12,3640,3760,3620,3755,269200,3755
2013/6/13,3760,3760,3580,3620,350200,3620
2013/6/14,3760,3780,3655,3725,426900,3725
2013/6/17,3750,3890,3730,3890,244900,3890
2013/6/18,3895,3915,3785,3865,146000,3865
2013/6/18,3895,3915,3785,3865,146000,3865
2013/6/19,3925,3955,3775,3905,237200,3905
2013/6/20,3815,3890,3795,3830,149200,3830
2013/6/21,3780,4035,3705,4025,324600,4025
2013/6/24,4085,4175,4030,4130,441200,4130
2013/6/25,4085,4115,3935,4005,184600,4005
2013/6/26,4085,4085,3830,3915,175300,3915
2013/6/27,3895,3990,3805,3990,171100,3990
2013/6/28,4050,4155,4015,4145,264200,4145
2013/7/1,4180,4335,4130,4330,308400,4330
2013/7/2,4400,4420,4340,4420,317000,4420
2013/7/3,4485,4520,4415,4510,333900,4510
2013/7/4,4510,4510,4385,4485,150500,4485
2013/7/5,4525,4535,4450,4500,115500,4500
2013/7/8,4500,4615,4485,4585,286700,4585
2013/7/9,4600,4745,4540,4725,268500,4725
2013/7/10,4800,5060,4800,4860,480000,4860
2013/7/11,4760,4775,4605,4720,567400,4720
2013/7/12,4625,4625,4460,4575,536900,4575
2013/7/16,4525,4680,4480,4560,421200,4560
2013/7/17,4500,4615,4495,4595,193600,4595
2013/7/18,4600,4670,4580,4605,130200,4605
2013/7/19,4645,4770,4630,4710,288800,4710
2013/7/22,4705,4730,4630,4690,133200,4690
2013/7/23,4640,4690,4605,4645,149100,4645
2013/7/24,4645,4665,4545,4645,149400,4645
2013/7/25,4635,4685,4610,4640,131900,4640
2013/7/26,4590,4590,4455,4465,170400,4465
2013/7/29,4325,4395,4300,4310,189400,4310
2013/7/30,4310,4515,4300,4505,197600,4505
2013/7/31,4465,4480,4370,4435,139000,4435
2013/8/1,4385,4515,4300,4515,154900,4515
2013/8/2,4515,4705,4500,4705,231400,4705
2013/8/5,4565,4755,4560,4750,276500,4750
2013/8/6,4330,4425,4255,4405,654400,4405
2013/8/7,4400,4400,3980,4030,1308400,4030
2013/8/8,4035,4220,4030,4150,652600,4150
2013/8/9,4150,4245,4105,4240,410300,4240
2013/8/12,4225,4250,3990,4045,522200,4045
2013/8/13,4050,4115,3970,4025,422900,4025
2013/8/14,4000,4020,3875,3950,351800,3950
2013/8/15,3910,3950,3835,3910,480800,3910
2013/8/16,3915,4060,3915,4000,343700,4000
2013/8/19,3950,4015,3935,3985,113300,3985
2013/8/20,3905,3960,3880,3895,149000,3895
2013/8/21,3880,3895,3770,3850,143800,3850
2013/8/22,3775,3890,3640,3875,574000,3875
2013/8/23,3955,4050,3920,3980,263500,3980
2013/8/26,4005,4065,3995,4020,179600,4020
2013/8/27,3990,4005,3905,3920,110100,3920
2013/8/28,3800,3870,3800,3845,80600,3845
2013/8/29,3850,3960,3815,3950,187600,3950
2013/8/30,3965,3985,3910,3955,187800,3955
2013/9/2,3925,4010,3895,3980,119100,3980
2013/9/3,4000,4005,3930,4000,137000,4000
2013/9/4,3935,3975,3915,3975,105300,3975
2013/9/5,3985,4080,3965,4005,147700,4005
2013/9/6,4020,4035,3915,3920,120400,3920
2013/9/9,3990,4065,3960,4035,171700,4035
2013/9/10,4060,4150,4055,4135,149200,4135
2013/9/11,4190,4225,4125,4130,125000,4130
2013/9/12,4125,4130,4020,4030,86900,4030
2013/9/13,3995,4060,3965,4035,117500,4035
2013/9/17,4025,4045,3925,3960,201800,3960
2013/9/18,3960,3980,3865,3910,330700,3910
2013/9/19,3900,3965,3895,3965,120500,3965
2013/9/20,3930,3950,3890,3930,173400,3930
2013/9/24,3930,3930,3885,3885,261100,3885
2013/9/25,3885,3900,3820,3855,295500,3855
2013/9/26,3945,3970,3905,3965,255900,3965
2013/9/27,3985,4140,3985,4125,267900,4125
2013/9/30,4175,4190,4100,4130,201100,4130
2013/10/1,4130,4285,4120,4255,397200,4255
2013/10/2,4295,4355,4070,4100,452500,4100
2013/10/3,4200,4210,4165,4170,413400,4170
2013/10/4,4160,4165,4025,4035,187000,4035
2013/10/7,4010,4085,4010,4010,89000,4010
2013/10/8,4030,4140,4005,4135,226200,4135
2013/10/9,4065,4070,3950,3970,347400,3970
2013/10/10,3975,3990,3905,3955,230300,3955
2013/10/11,3970,4030,3940,3960,270600,3960
2013/10/15,3925,3960,3870,3885,242700,3885
2013/10/16,3910,3980,3900,3930,214000,3930
2013/10/17,3995,4045,3965,4000,278400,4000
2013/10/18,4030,4095,4030,4080,320600,4080
2013/10/21,4085,4200,4085,4200,372000,4200
2013/10/22,4205,4260,4185,4245,275400,4245
2013/10/23,4235,4235,4065,4105,300800,4105
2013/10/24,4065,4160,4035,4150,152800,4150
2013/10/25,4140,4200,4115,4165,274800,4165
2013/10/28,4220,4285,4165,4280,214200,4280
2013/10/29,4285,4310,4225,4295,308300,4295
2013/10/30,4300,4335,4260,4300,422100,4300
