2013/8/2,278,284,278,284,28000,284
2013/8/5,284,284,280,280,9000,280
2013/8/6,282,282,276,282,5000,282
2013/8/7,282,282,278,280,7000,280
2013/8/8,278,282,274,274,15000,274
2013/8/9,274,275,273,273,12000,273
2013/8/12,274,274,272,272,4000,272
2013/8/13,268,268,267,267,8000,267
2013/8/14,270,270,265,268,15000,268
2013/8/16,270,270,267,267,2000,267
2013/8/19,269,269,266,266,3000,266
2013/8/20,266,266,262,262,7000,262
2013/8/21,265,265,261,261,4000,261
2013/8/22,266,266,263,263,4000,263
2013/8/23,266,266,266,266,1000,266
2013/8/26,266,268,265,268,5000,268
2013/8/27,266,266,263,263,4000,263
2013/8/28,262,263,262,262,7000,262
2013/8/29,267,267,266,266,2000,266
2013/8/30,266,266,261,261,3000,261
2013/9/2,266,266,266,266,2000,266
2013/9/3,260,266,260,265,5000,265
2013/9/4,267,267,266,266,6000,266
2013/9/5,272,273,272,272,4000,272
2013/9/9,275,275,274,274,10000,274
2013/9/10,274,274,271,271,10000,271
2013/9/11,271,271,266,269,15000,269
2013/9/12,270,274,270,271,16000,271
2013/9/13,272,273,271,271,8000,271
2013/9/17,276,276,273,273,5000,273
2013/9/18,276,277,276,277,2000,277
2013/9/19,281,281,279,279,2000,279
2013/9/20,282,284,281,282,15000,282
2013/9/24,289,289,284,285,8000,285
2013/9/25,285,285,281,281,4000,281
2013/9/26,286,286,286,286,1000,286
2013/9/27,288,290,288,290,5000,290
2013/9/30,292,292,284,284,12000,284
2013/10/1,289,289,285,289,14000,289
2013/10/2,288,288,285,287,17000,287
2013/10/3,286,287,280,280,18000,280
2013/10/4,284,285,284,285,5000,285
2013/10/7,281,281,280,280,5000,280
2013/10/8,279,285,275,285,12000,285
2013/10/9,277,278,277,278,2000,278
2013/10/10,284,285,283,285,6000,285
2013/10/11,289,290,283,285,5000,285
2013/10/15,290,290,284,284,6000,284
2013/10/16,284,290,284,287,14000,287
2013/10/17,285,287,285,285,9000,285
2013/10/21,285,285,283,285,9000,285
2013/10/22,285,285,285,285,1000,285
2013/10/23,284,285,284,285,5000,285
2013/10/24,285,286,285,286,2000,286
2013/10/25,287,287,286,286,7000,286
2013/10/28,288,290,286,290,11000,290
2013/10/29,296,296,287,287,28000,287
2013/10/30,292,292,289,290,8000,290
2013/10/31,286,291,286,290,15000,290
2013/11/1,290,290,287,287,18000,287
2013/11/5,287,291,287,287,8000,287
2013/11/6,288,288,288,288,3000,288
2013/11/7,289,290,289,290,8000,290
2013/11/8,290,290,288,288,12000,288
2013/11/11,292,292,291,292,11000,292
